639	ISO 639-1:ar	0	25	0
639	ISO 639-1:es	0	24	2
639	ISO 639:ar	0	25	0
639	ISO 639:ara	0	25	0
639	ISO 639:es	0	24	2
639	ISO 639:spa	0	24	2
