i ain t about to sing	I Ain't About to Sing	0	20	1
i asked the lord	I Asked the Lord	0	20	1
i didn t make it on playing guitar	I Didn't Make It On Playing Guitar	0	20	1
ia	Ia archiver	0	34	1
ia archiver	Ia archiver	0	34	1
icepack	Antarctic icepack	0	40	1170
icon	Lady Gaga as a gay icon	0	40	1033
icon	Lady Gaga as gay icon	0	40	287
identifier	YouTube channel (identifier)	0	17	1
identifier	YouTube custom (identifier)	0	17	1
identifier	YouTube handle (identifier)	0	17	1
identifier	YouTube playlist (identifier)	0	17	1
identifier	YouTube show (identifier)	0	17	1
identifier	YouTube user (identifier)	0	17	1
identifier	YouTube video (identifier)	0	17	1
idioma	Idioma castellano	0	24	2
idioma	Idioma español	0	24	2
idioma castellano	Idioma castellano	0	24	2
idioma espa ol	Idioma español	0	24	2
iedub	UN/LOCODE:IEDUB	0	36	2
ii	Accession of Queen Elizabeth II	0	40	675
ii	Ahnentafel of Elizabeth II of the United Kingdom	0	40	664
ii	Ahnentafel of Queen Elizabeth II	0	40	441
ii	Ancestors of Queen Elizabeth II	0	40	618
ii	Ancestry of Elizabeth II	0	40	449
ii	Ancestry of Elizabeth II of the United Kingdom	0	40	503
ii	Ancestry of Queen Elizabeth II	0	40	1191
ii	Ancestry of elizabeth ii of the united kingdom	0	40	474
ii	Ancrstry of Elizabeth II	0	40	710
ii	Birth of Elizabeth II	0	40	332
ii	Children of Elizabeth II	0	40	1229
ii	Dr. Martin King II	0	6	0
ii	Dr. Martin Luther King II	0	6	0
ii	E II R	0	40	1054
ii	Elisabeth II	0	24	0
ii	Eliza II	0	24	0
ii	Elizabeth II	0	24	0
ii	Elizabeth II Queen of Great Britain	0	24	0
ii	Elizabeth II children	0	40	59
ii	Elizabeth II of Antigua and Barbuda	0	24	0
ii	Elizabeth II of Australia	0	24	0
ii	Elizabeth II of Barbados	0	24	0
ii	Elizabeth II of Belize	0	24	0
ii	Elizabeth II of Britain	0	24	0
ii	Elizabeth II of Canada	0	24	0
ii	Elizabeth II of Ceylon	0	24	0
ii	Elizabeth II of England	0	24	0
ii	Elizabeth II of Fiji	0	24	0
ii	Elizabeth II of Ghana	0	24	0
ii	Elizabeth II of Great Britain	0	24	0
ii	Elizabeth II of Great Britain and Northern Ireland	0	24	0
ii	Elizabeth II of Grenada	0	24	0
ii	Elizabeth II of Guyana	0	24	0
ii	Elizabeth II of Jamaica	0	24	0
ii	Elizabeth II of Kenya	0	24	0
ii	Elizabeth II of Malawi	0	24	0
ii	Elizabeth II of Malta	0	24	0
ii	Elizabeth II of Mauritius	0	24	0
ii	Elizabeth II of New Zealand	0	24	0
ii	Elizabeth II of Nigeria	0	24	0
ii	Elizabeth II of Northern Ireland	0	24	0
ii	Elizabeth II of Pakistan	0	24	0
ii	Elizabeth II of Papua New Guinea	0	24	0
ii	Elizabeth II of Rhodesia	0	24	0
ii	Elizabeth II of Saint Kitts and Nevis	0	24	0
ii	Elizabeth II of Saint Lucia	0	24	0
ii	Elizabeth II of Saint Vincent and the Grenadines	0	24	0
ii	Elizabeth II of Scotland	0	24	0
ii	Elizabeth II of Sierra Leone	0	24	0
ii	Elizabeth II of Solomon Islands	0	24	0
ii	Elizabeth II of South Africa	0	24	0
ii	Elizabeth II of St. Kitts and Nevis	0	24	0
ii	Elizabeth II of Tanganyika	0	24	0
ii	Elizabeth II of The Bahamas	0	24	0
